event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,encounter_id,animal,location,date,rarity_score,terrain_name,climate,danger_level,rarity_factor,description,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
E-13186,2025-04-02 17:50:00,H-1116,Canyon,hunt_success,A-950,0,440,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13187,2025-04-18 09:09:00,H-1104,Swamp,hunt_failed,A-768,0,360,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13188,2025-04-13 01:37:00,H-1108,Jungle,hunt_success,A-207,0,456,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13189,2025-04-13 17:51:00,H-1548,Volcanic Zone,bike_travel,Unknown,0,442,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13190,2025-05-18 10:06:00,H-1903,Canyon,injured,Unknown,63,850,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13191,2025-04-29 18:35:00,H-1956,Forest,encounter,A-462,0,655,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13192,2025-05-04 05:49:00,H-1929,City Ruins,bike_travel,Unknown,0,439,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13193,2025-06-04 20:19:00,H-1150,Jungle,hunt_success,A-245,0,845,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13194,2025-04-16 04:58:00,H-1593,Desert,hunt_failed,A-890,0,128,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13195,2025-05-28 12:22:00,H-1748,Volcanic Zone,encounter,A-518,0,191,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13196,2025-05-14 05:04:00,H-1451,City Ruins,bike_travel,Unknown,0,947,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13197,2025-06-06 13:57:00,H-1590,Forest,hunt_failed,A-145,0,545,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13198,2025-05-31 20:52:00,H-1803,Volcanic Zone,hunt_success,A-402,0,822,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13199,2025-05-11 08:04:00,H-1094,Desert,encounter,A-378,0,545,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13200,2025-05-06 02:57:00,H-1641,City Ruins,bike_travel,Unknown,0,108,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13201,2025-04-20 19:58:00,H-1303,Mountains,encounter,A-971,0,530,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13202,2025-05-03 00:49:00,H-1140,Tundra,bike_travel,Unknown,0,898,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13203,2025-06-02 02:32:00,H-1289,City Ruins,injured,Unknown,23,439,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13204,2025-04-02 13:10:00,H-1054,Jungle,injured,Unknown,80,200,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13205,2025-04-10 07:30:00,H-1395,Mountains,encounter,A-526,0,70,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13206,2025-05-24 16:22:00,H-1919,Volcanic Zone,injured,Unknown,34,652,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13207,2025-05-05 15:49:00,H-1352,Savanna,hunt_success,A-130,0,896,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13208,2025-04-17 15:41:00,H-1901,Desert,encounter,A-867,0,512,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13209,2025-06-09 09:38:00,H-1990,Tundra,encounter,A-846,0,464,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13210,2025-04-23 21:16:00,H-1148,Jungle,hunt_success,A-348,0,942,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13211,2025-04-05 03:11:00,H-1764,Desert,hunt_failed,A-893,0,110,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13212,2025-05-03 09:27:00,H-1088,Swamp,injured,Unknown,19,377,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13213,2025-04-01 07:32:00,H-1669,Swamp,hunt_failed,A-326,0,106,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13214,2025-05-25 07:25:00,H-1261,Savanna,hunt_failed,A-790,0,242,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13215,2025-05-16 08:10:00,H-1193,Savanna,encounter,A-376,0,642,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13216,2025-05-11 16:04:00,H-1801,City Ruins,encounter,A-243,0,779,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13217,2025-04-25 14:47:00,H-1630,Forest,encounter,A-877,0,79,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13218,2025-04-01 10:44:00,H-1185,Forest,hunt_failed,A-137,0,383,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13219,2025-05-07 13:46:00,H-1939,Savanna,encounter,A-388,0,655,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13220,2025-05-17 03:45:00,H-1557,Swamp,hunt_failed,A-475,0,422,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13221,2025-06-02 10:18:00,H-1678,Swamp,bike_travel,Unknown,0,692,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13222,2025-04-22 18:15:00,H-1482,Mountains,hunt_success,A-969,0,670,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13223,2025-05-24 13:28:00,H-1552,Canyon,hunt_success,A-870,0,942,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13224,2025-05-17 10:58:00,H-1407,Volcanic Zone,hunt_success,A-936,0,680,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13225,2025-04-14 10:59:00,H-1963,Desert,injured,Unknown,88,436,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13226,2025-05-17 18:35:00,H-1030,Forest,hunt_success,A-124,0,845,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13227,2025-05-19 06:07:00,H-1031,Canyon,injured,Unknown,66,705,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13228,2025-05-23 09:48:00,H-1064,City Ruins,hunt_failed,A-595,0,560,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13229,2025-04-06 23:56:00,H-1009,Swamp,encounter,A-954,0,51,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13230,2025-04-09 07:01:00,H-1857,City Ruins,hunt_success,A-829,0,150,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13231,2025-04-12 20:17:00,H-1501,City Ruins,hunt_failed,A-932,0,229,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13232,2025-04-08 22:02:00,H-1790,Volcanic Zone,bike_travel,Unknown,0,864,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13233,2025-05-18 00:48:00,H-1158,Canyon,encounter,A-271,0,815,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13234,2025-04-25 20:15:00,H-1714,Savanna,encounter,A-931,0,888,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13235,2025-04-12 15:38:00,H-1023,Tundra,hunt_success,A-241,0,819,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13236,2025-05-11 04:12:00,H-1446,Forest,hunt_success,A-133,0,348,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13237,2025-05-26 18:52:00,H-1931,City Ruins,hunt_failed,A-658,0,797,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13238,2025-05-13 00:13:00,H-1605,Savanna,hunt_success,A-767,0,306,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13239,2025-04-29 21:58:00,H-1432,Desert,encounter,A-917,0,585,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13240,2025-05-12 17:35:00,H-1928,Jungle,encounter,A-484,0,314,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13241,2025-05-06 16:02:00,H-1481,Canyon,bike_travel,Unknown,0,104,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13242,2025-04-30 13:57:00,H-1188,Forest,bike_travel,Unknown,0,244,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13243,2025-04-08 10:03:00,H-1516,Savanna,hunt_success,A-711,0,774,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13244,2025-05-03 18:54:00,H-1440,Savanna,encounter,A-720,0,434,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13245,2025-04-22 05:52:00,H-1730,Tundra,encounter,A-857,0,205,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13246,2025-04-06 10:15:00,H-1331,Canyon,bike_travel,Unknown,0,134,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13247,2025-04-26 16:31:00,H-1354,Mountains,bike_travel,Unknown,0,177,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13248,2025-04-10 15:02:00,H-1406,Swamp,bike_travel,Unknown,0,105,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13249,2025-04-15 11:47:00,H-1855,Jungle,encounter,A-746,0,933,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13250,2025-04-25 11:36:00,H-1448,City Ruins,injured,Unknown,52,981,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13251,2025-04-12 01:53:00,H-1411,Volcanic Zone,bike_travel,Unknown,0,844,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13252,2025-05-25 06:41:00,H-1773,Forest,bike_travel,Unknown,0,178,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13253,2025-05-15 21:29:00,H-1967,Jungle,encounter,A-100,0,232,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13254,2025-05-23 10:11:00,H-1963,Desert,hunt_success,A-627,0,914,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13255,2025-05-30 07:02:00,H-1746,Mountains,injured,Unknown,95,439,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13256,2025-05-06 00:14:00,H-1103,Savanna,hunt_success,A-124,0,1000,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13257,2025-05-23 17:32:00,H-1311,Desert,hunt_success,A-814,0,866,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13258,2025-04-20 23:07:00,H-1818,Swamp,hunt_success,A-953,0,577,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13259,2025-05-02 23:59:00,H-1988,City Ruins,hunt_success,A-782,0,882,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13260,2025-04-17 05:57:00,H-1690,City Ruins,encounter,A-482,0,422,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13261,2025-04-15 01:39:00,H-1395,Mountains,encounter,A-649,0,978,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13262,2025-04-29 18:20:00,H-1571,Jungle,injured,Unknown,84,659,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13263,2025-05-26 20:34:00,H-1261,Savanna,hunt_failed,A-599,0,865,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13264,2025-05-21 13:19:00,H-1124,Forest,encounter,A-241,0,533,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13265,2025-04-03 06:42:00,H-1951,Mountains,hunt_failed,A-454,0,668,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13266,2025-04-08 10:10:00,H-1487,City Ruins,injured,Unknown,34,997,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13267,2025-04-27 05:10:00,H-1530,Volcanic Zone,hunt_success,A-387,0,148,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13268,2025-04-23 16:30:00,H-1143,Savanna,injured,Unknown,55,118,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13269,2025-04-18 13:07:00,H-1612,Jungle,hunt_success,A-529,0,291,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13270,2025-06-02 01:34:00,H-1607,City Ruins,encounter,A-199,0,130,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13271,2025-04-19 03:44:00,H-1426,Desert,injured,Unknown,31,491,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13272,2025-04-02 08:41:00,H-1859,Tundra,hunt_failed,A-406,0,997,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13273,2025-06-08 07:45:00,H-1454,Volcanic Zone,injured,Unknown,47,614,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13274,2025-05-14 18:21:00,H-1555,Savanna,injured,Unknown,56,94,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13275,2025-04-21 23:39:00,H-1556,Tundra,hunt_failed,A-610,0,473,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13276,2025-05-20 12:24:00,H-1221,Swamp,hunt_failed,A-665,0,206,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13277,2025-04-18 02:53:00,H-1387,Canyon,injured,Unknown,87,507,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-13278,2025-05-08 13:30:00,H-1891,Canyon,hunt_failed,A-752,0,375,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
