event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,hunt_result,is_danger,energy_category
E-10728,2025-04-08 02:08:00,H-1331,Canyon,injured,,63,217,Enemy nearby!,None,True,Medium
E-10729,2025-05-28 14:31:00,H-1761,Volcanic Zone,encounter,A-421,0,662,Be careful!,None,False,High
E-10730,2025-05-06 05:01:00,H-1814,Canyon,encounter,A-592,0,666,Stay alert!,None,False,High
E-10731,2025-05-07 16:45:00,H-1769,Desert,bike_travel,,0,313,Enemy nearby!,None,False,Medium
E-10732,2025-04-09 03:14:00,H-1474,Savanna,bike_travel,,0,287,Enemy nearby!,None,False,Medium
E-10733,2025-06-01 00:36:00,H-1058,Tundra,bike_travel,,0,368,Nice shot!,None,False,Medium
E-10734,2025-05-08 15:59:00,H-1848,Canyon,encounter,A-543,0,868,Be careful!,None,False,High
E-10735,2025-06-08 01:27:00,H-1257,Canyon,hunt_success,A-445,0,386,Be careful!,Success,False,Medium
E-10736,2025-05-06 07:07:00,H-1578,Desert,injured,,38,747,Enemy nearby!,None,False,High
E-10737,2025-05-18 10:43:00,H-1553,Volcanic Zone,hunt_failed,A-264,0,467,Nice shot!,Failed,False,Medium
E-10738,2025-04-23 17:34:00,H-1092,Mountains,hunt_success,A-112,0,536,Nice shot!,Success,False,Medium
E-10739,2025-04-06 07:30:00,H-1500,Desert,hunt_failed,A-290,0,170,Scan complete.,Failed,False,Low
E-10740,2025-05-29 17:25:00,H-1455,Desert,hunt_success,A-384,0,529,Low health warning!,Success,False,Medium
E-10741,2025-04-18 08:47:00,H-1289,City Ruins,injured,,39,242,Enemy nearby!,None,False,Medium
E-10742,2025-06-05 01:57:00,H-1238,Mountains,encounter,A-948,0,137,Scan complete.,None,False,Low
E-10743,2025-05-09 12:47:00,H-1271,Jungle,hunt_failed,A-889,0,109,Be careful!,Failed,False,Low
E-10744,2025-04-30 19:43:00,H-1195,City Ruins,bike_travel,,0,669,Scan complete.,None,False,High
E-10745,2025-04-12 16:39:00,H-1127,Desert,bike_travel,,0,705,Scan complete.,None,False,High
E-10746,2025-04-27 18:30:00,H-1905,Savanna,injured,,53,492,Stay alert!,None,True,Medium
E-10747,2025-06-01 15:48:00,H-1041,Savanna,bike_travel,,0,60,Mission success.,None,False,Low
E-10748,2025-05-10 05:40:00,H-1698,Mountains,bike_travel,,0,150,Mission success.,None,False,Low
E-10749,2025-04-21 09:25:00,H-1743,Canyon,bike_travel,,0,316,Low health warning!,None,False,Medium
E-10750,2025-04-24 07:45:00,H-1489,Savanna,hunt_failed,A-844,0,585,Stay alert!,Failed,False,Medium
E-10751,2025-04-23 11:52:00,H-1063,Swamp,injured,,95,412,Mission success.,None,True,Medium
E-10752,2025-05-21 08:37:00,H-1709,Volcanic Zone,injured,,15,702,Nice shot!,None,False,High
E-10753,2025-04-25 13:46:00,H-1482,Mountains,bike_travel,,0,730,Low health warning!,None,False,High
E-10754,2025-04-10 21:40:00,H-1169,Savanna,bike_travel,,0,670,Low health warning!,None,False,High
E-10755,2025-05-27 20:25:00,H-1932,Swamp,encounter,A-414,0,554,Nice shot!,None,False,Medium
E-10756,2025-04-17 02:42:00,H-1420,Volcanic Zone,bike_travel,,0,930,Enemy nearby!,None,False,High
E-10757,2025-04-22 18:37:00,H-1600,Forest,bike_travel,,0,779,Mission success.,None,False,High
E-10758,2025-05-21 02:01:00,H-1712,Volcanic Zone,encounter,A-914,0,186,Nice shot!,None,False,Low
E-10759,2025-05-25 10:03:00,H-1053,Swamp,encounter,A-363,0,678,Nice shot!,None,False,High
E-10760,2025-06-05 12:47:00,H-1115,Forest,hunt_failed,A-893,0,155,Enemy nearby!,Failed,False,Low
E-10761,2025-05-15 04:18:00,H-1081,Mountains,bike_travel,,0,928,Mission success.,None,False,High
E-10762,2025-05-10 01:35:00,H-1322,Volcanic Zone,hunt_success,A-779,0,394,Scan complete.,Success,False,Medium
E-10763,2025-04-05 01:34:00,H-1026,Savanna,injured,,13,221,Nice shot!,None,False,Medium
E-10764,2025-05-30 11:20:00,H-1632,Jungle,bike_travel,,0,175,Enemy nearby!,None,False,Low
E-10765,2025-04-11 17:19:00,H-1856,Tundra,injured,,95,933,Nice shot!,None,True,High
E-10766,2025-04-07 16:25:00,H-1615,Savanna,bike_travel,,0,164,Be careful!,None,False,Low
E-10767,2025-04-12 16:56:00,H-1046,Savanna,bike_travel,,0,162,Nice shot!,None,False,Low
E-10768,2025-04-27 14:13:00,H-1438,Desert,hunt_success,A-530,0,533,Nice shot!,Success,False,Medium
E-10769,2025-04-19 04:51:00,H-1713,Forest,encounter,A-360,0,871,Enemy nearby!,None,False,High
E-10770,2025-04-12 20:20:00,H-1010,Forest,hunt_failed,A-779,0,138,Nice shot!,Failed,False,Low
E-10771,2025-06-09 04:14:00,H-1502,City Ruins,encounter,A-108,0,167,Enemy nearby!,None,False,Low
E-10772,2025-05-23 16:20:00,H-1673,Forest,encounter,A-466,0,775,Stay alert!,None,False,High
E-10773,2025-05-25 01:47:00,H-1633,Savanna,hunt_success,A-322,0,521,Scan complete.,Success,False,Medium
E-10774,2025-04-16 03:29:00,H-1606,Forest,hunt_success,A-991,0,139,Nice shot!,Success,False,Low
E-10775,2025-04-22 10:16:00,H-1857,City Ruins,injured,,66,374,Nice shot!,None,True,Medium
E-10776,2025-04-04 02:19:00,H-1160,Mountains,bike_travel,,0,146,Nice shot!,None,False,Low
E-10777,2025-05-02 05:17:00,H-1497,Swamp,injured,,64,730,Enemy nearby!,None,True,High
E-10778,2025-04-14 05:31:00,H-1992,Volcanic Zone,encounter,A-381,0,50,Stay alert!,None,False,Low
E-10779,2025-04-25 00:58:00,H-1920,Jungle,bike_travel,,0,916,Scan complete.,None,False,High
E-10780,2025-05-13 15:44:00,H-1812,Canyon,bike_travel,,0,491,Be careful!,None,False,Medium
E-10781,2025-05-24 08:01:00,H-1739,Mountains,hunt_success,A-800,0,415,Scan complete.,Success,False,Medium
E-10782,2025-05-04 18:15:00,H-1823,Forest,injured,,28,741,Mission success.,None,False,High
E-10783,2025-05-04 06:32:00,H-1117,Swamp,injured,,15,951,Low health warning!,None,False,High
E-10784,2025-05-27 01:01:00,H-1271,Jungle,hunt_success,A-978,0,349,Nice shot!,Success,False,Medium
E-10785,2025-05-15 10:17:00,H-1927,City Ruins,bike_travel,,0,824,Stay alert!,None,False,High
E-10786,2025-04-09 10:38:00,H-1718,Tundra,encounter,A-528,0,349,Nice shot!,None,False,Medium
E-10787,2025-06-05 20:18:00,H-1134,Swamp,hunt_success,A-646,0,724,Be careful!,Success,False,High
E-10788,2025-05-26 13:13:00,H-1764,Desert,hunt_success,A-490,0,408,Low health warning!,Success,False,Medium
E-10789,2025-04-16 21:29:00,H-1715,Tundra,encounter,A-311,0,464,Stay alert!,None,False,Medium
E-10790,2025-05-16 13:55:00,H-1647,Tundra,encounter,A-358,0,391,Scan complete.,None,False,Medium
E-10791,2025-04-27 01:04:00,H-1411,Volcanic Zone,injured,,59,544,Low health warning!,None,True,Medium
E-10792,2025-04-24 23:21:00,H-1080,Jungle,injured,,33,338,Enemy nearby!,None,False,Medium
E-10793,2025-04-18 15:49:00,H-1529,Tundra,encounter,A-599,0,360,Enemy nearby!,None,False,Medium
E-10794,2025-06-04 02:22:00,H-1105,Savanna,bike_travel,,0,852,Low health warning!,None,False,High
E-10795,2025-04-13 15:18:00,H-1590,Forest,encounter,A-591,0,379,Stay alert!,None,False,Medium
E-10796,2025-05-06 18:06:00,H-1229,City Ruins,encounter,A-876,0,449,Stay alert!,None,False,Medium
E-10797,2025-04-18 00:47:00,H-1853,Desert,encounter,A-797,0,387,Enemy nearby!,None,False,Medium
E-10798,2025-05-06 06:44:00,H-1629,Desert,injured,,61,140,Scan complete.,None,True,Low
E-10799,2025-04-17 05:00:00,H-1092,Mountains,injured,,53,465,Scan complete.,None,True,Medium
E-10800,2025-04-20 09:03:00,H-1726,Canyon,hunt_failed,A-373,0,927,Mission success.,Failed,False,High
E-10801,2025-04-10 13:53:00,H-1582,Jungle,encounter,A-263,0,232,Mission success.,None,False,Medium
E-10802,2025-05-10 09:36:00,H-1100,Jungle,encounter,A-253,0,278,Nice shot!,None,False,Medium
E-10803,2025-05-16 22:35:00,H-1039,Canyon,encounter,A-813,0,786,Mission success.,None,False,High
E-10804,2025-06-01 09:14:00,H-1584,City Ruins,bike_travel,,0,747,Enemy nearby!,None,False,High
E-10805,2025-05-27 13:23:00,H-1669,Swamp,bike_travel,,0,363,Mission success.,None,False,Medium
E-10806,2025-04-07 02:33:00,H-1052,Forest,injured,,95,132,Scan complete.,None,True,Low
E-10807,2025-05-14 13:02:00,H-1390,Tundra,hunt_success,A-333,0,428,Scan complete.,Success,False,Medium
E-10808,2025-04-30 13:11:00,H-1022,Desert,hunt_failed,A-182,0,477,Nice shot!,Failed,False,Medium
E-10809,2025-05-10 12:00:00,H-1305,Volcanic Zone,injured,,92,455,Be careful!,None,True,Medium
E-10810,2025-05-22 03:18:00,H-1679,Savanna,encounter,A-973,0,936,Be careful!,None,False,High
E-10811,2025-05-02 01:55:00,H-1776,Forest,bike_travel,,0,851,Enemy nearby!,None,False,High
E-10812,2025-04-10 04:41:00,H-1357,Volcanic Zone,injured,,99,672,Scan complete.,None,True,High
E-10813,2025-04-05 23:14:00,H-1108,Jungle,injured,,11,680,Mission success.,None,False,High
E-10814,2025-04-26 11:23:00,H-1801,City Ruins,hunt_success,A-100,0,948,Scan complete.,Success,False,High
E-10815,2025-05-12 09:37:00,H-1409,Canyon,encounter,A-931,0,628,Mission success.,None,False,High
E-10816,2025-04-08 10:08:00,H-1663,Swamp,encounter,A-969,0,543,Mission success.,None,False,Medium
E-10817,2025-05-01 06:34:00,H-1022,Desert,hunt_failed,A-803,0,606,Be careful!,Failed,False,High
E-10818,2025-05-12 13:24:00,H-1240,City Ruins,injured,,54,467,Mission success.,None,True,Medium
E-10819,2025-05-03 13:55:00,H-1398,Mountains,hunt_failed,A-616,0,350,Low health warning!,Failed,False,Medium
E-10820,2025-05-31 11:28:00,H-1332,Tundra,bike_travel,,0,306,Enemy nearby!,None,False,Medium
E-10821,2025-04-14 05:33:00,H-1059,Savanna,injured,,76,157,Stay alert!,None,True,Low
E-10822,2025-05-23 19:11:00,H-1196,Volcanic Zone,bike_travel,,0,655,Enemy nearby!,None,False,High
E-10823,2025-05-12 00:24:00,H-1762,Canyon,bike_travel,,0,694,Nice shot!,None,False,High
E-10824,2025-04-29 05:38:00,H-1341,Canyon,encounter,A-865,0,749,Scan complete.,None,False,High
E-10825,2025-05-28 01:12:00,H-1006,Jungle,injured,,90,922,Enemy nearby!,None,True,High
E-10826,2025-05-08 13:52:00,H-1789,Mountains,bike_travel,,0,992,Scan complete.,None,False,High
E-10827,2025-04-16 03:29:00,H-1957,Jungle,injured,,57,555,Be careful!,None,True,Medium
E-10828,2025-06-03 02:09:00,H-1455,Desert,hunt_success,A-963,0,748,Be careful!,Success,False,High
E-10829,2025-04-15 02:27:00,H-1858,Volcanic Zone,injured,,38,57,Mission success.,None,False,Low
E-10830,2025-04-23 11:38:00,H-1314,Volcanic Zone,bike_travel,,0,584,Enemy nearby!,None,False,Medium
E-10831,2025-04-20 11:44:00,H-1267,Forest,hunt_failed,A-227,0,818,Scan complete.,Failed,False,High
E-10832,2025-05-30 07:18:00,H-1792,Volcanic Zone,encounter,A-431,0,601,Enemy nearby!,None,False,High
E-10833,2025-05-30 16:56:00,H-1610,Canyon,hunt_success,A-281,0,225,Stay alert!,Success,False,Medium
E-10834,2025-06-08 23:09:00,H-1604,Canyon,injured,,49,965,Low health warning!,None,False,High
E-10835,2025-05-16 14:18:00,H-1031,Canyon,bike_travel,,0,959,Nice shot!,None,False,High
E-10836,2025-05-11 09:24:00,H-1280,Swamp,hunt_success,A-895,0,209,Enemy nearby!,Success,False,Medium
E-10837,2025-05-16 00:43:00,H-1607,City Ruins,hunt_success,A-550,0,443,Low health warning!,Success,False,Medium
E-10838,2025-06-07 21:38:00,H-1670,Savanna,bike_travel,,0,790,Stay alert!,None,False,High
E-10839,2025-05-27 22:11:00,H-1647,Tundra,encounter,A-479,0,740,Low health warning!,None,False,High
E-10840,2025-05-31 17:33:00,H-1215,Desert,encounter,A-517,0,444,Mission success.,None,False,Medium
E-10841,2025-05-24 11:15:00,H-1460,City Ruins,hunt_failed,A-282,0,871,Nice shot!,Failed,False,High
E-10842,2025-06-05 01:46:00,H-1639,Jungle,encounter,A-200,0,690,Enemy nearby!,None,False,High
E-10843,2025-05-20 04:28:00,H-1030,Forest,hunt_success,A-212,0,153,Mission success.,Success,False,Low
E-10844,2025-04-04 05:30:00,H-1107,Volcanic Zone,hunt_failed,A-303,0,689,Nice shot!,Failed,False,High
E-10845,2025-05-02 23:15:00,H-1399,Volcanic Zone,hunt_success,A-722,0,380,Enemy nearby!,Success,False,Medium
E-10846,2025-05-22 21:16:00,H-1142,Jungle,hunt_success,A-794,0,891,Be careful!,Success,False,High
E-10847,2025-06-08 21:55:00,H-1336,Tundra,encounter,A-934,0,660,Enemy nearby!,None,False,High
E-10848,2025-04-17 05:54:00,H-1620,Volcanic Zone,encounter,A-847,0,410,Be careful!,None,False,Medium
E-10849,2025-05-19 20:07:00,H-1366,Canyon,injured,,20,683,Mission success.,None,False,High
E-10850,2025-06-03 12:32:00,H-1140,Tundra,hunt_failed,A-587,0,413,Nice shot!,Failed,False,Medium
E-10851,2025-05-14 06:33:00,H-1039,Canyon,bike_travel,,0,568,Nice shot!,None,False,Medium
E-10852,2025-06-04 05:08:00,H-1838,Volcanic Zone,bike_travel,,0,235,Enemy nearby!,None,False,Medium
E-10853,2025-04-24 08:59:00,H-1002,Canyon,bike_travel,,0,962,Mission success.,None,False,High
E-10854,2025-05-13 00:55:00,H-1190,City Ruins,hunt_success,A-725,0,243,Scan complete.,Success,False,Medium
E-10855,2025-04-16 13:00:00,H-1757,Desert,hunt_failed,A-971,0,476,Nice shot!,Failed,False,Medium
E-10856,2025-05-13 01:29:00,H-1703,City Ruins,encounter,A-925,0,790,Enemy nearby!,None,False,High
E-10857,2025-06-09 01:45:00,H-1722,Savanna,hunt_success,A-334,0,58,Low health warning!,Success,False,Low
E-10858,2025-06-02 12:42:00,H-1911,Canyon,hunt_success,A-710,0,75,Scan complete.,Success,False,Low
E-10859,2025-04-12 19:46:00,H-1754,City Ruins,hunt_failed,A-336,0,920,Stay alert!,Failed,False,High
E-10860,2025-04-09 08:06:00,H-1700,Volcanic Zone,hunt_failed,A-320,0,960,Mission success.,Failed,False,High
E-10861,2025-04-19 03:47:00,H-1639,Jungle,injured,,86,531,Enemy nearby!,None,True,Medium
E-10862,2025-04-06 02:29:00,H-1601,Forest,hunt_failed,A-378,0,404,Nice shot!,Failed,False,Medium
E-10863,2025-04-11 21:21:00,H-1424,Volcanic Zone,hunt_success,A-173,0,726,Be careful!,Success,False,High
E-10864,2025-05-15 07:13:00,H-1699,Desert,bike_travel,,0,321,Low health warning!,None,False,Medium
E-10865,2025-04-02 14:19:00,H-1049,Volcanic Zone,bike_travel,,0,606,Be careful!,None,False,High
E-10866,2025-04-21 20:28:00,H-1936,Canyon,injured,,28,871,Scan complete.,None,False,High
E-10867,2025-04-07 15:31:00,H-1728,Swamp,injured,,71,133,Stay alert!,None,True,Low
E-10868,2025-05-17 23:30:00,H-1725,Volcanic Zone,hunt_success,A-586,0,749,Enemy nearby!,Success,False,High
E-10869,2025-04-14 03:02:00,H-1457,Swamp,hunt_failed,A-149,0,214,Nice shot!,Failed,False,Medium
E-10870,2025-04-04 02:00:00,H-1705,Swamp,encounter,A-497,0,582,Enemy nearby!,None,False,Medium
E-10871,2025-05-29 09:57:00,H-1794,Jungle,bike_travel,,0,358,Nice shot!,None,False,Medium
E-10872,2025-05-26 17:19:00,H-1577,Mountains,injured,,46,813,Be careful!,None,False,High
E-10873,2025-05-20 02:09:00,H-1658,Canyon,hunt_success,A-722,0,985,Enemy nearby!,Success,False,High
E-10874,2025-05-28 03:09:00,H-1524,Mountains,encounter,A-423,0,444,Enemy nearby!,None,False,Medium
E-10875,2025-05-21 04:41:00,H-1559,City Ruins,encounter,A-761,0,524,Mission success.,None,False,Medium
E-10876,2025-04-09 09:56:00,H-1512,Forest,hunt_failed,A-695,0,462,Low health warning!,Failed,False,Medium
E-10877,2025-05-31 07:09:00,H-1208,Savanna,bike_travel,,0,679,Enemy nearby!,None,False,High
E-10878,2025-06-05 23:11:00,H-1292,Volcanic Zone,hunt_failed,A-228,0,906,Low health warning!,Failed,False,High
E-10879,2025-04-13 17:25:00,H-1127,Desert,injured,,59,969,Mission success.,None,True,High
E-10880,2025-06-08 01:01:00,H-1518,Tundra,hunt_failed,A-285,0,573,Be careful!,Failed,False,Medium
E-10881,2025-05-16 12:45:00,H-1499,Swamp,hunt_success,A-772,0,292,Low health warning!,Success,False,Medium
E-10882,2025-04-12 22:44:00,H-1347,Swamp,hunt_failed,A-666,0,197,Low health warning!,Failed,False,Low
E-10883,2025-04-17 23:50:00,H-1875,Volcanic Zone,hunt_success,A-576,0,736,Low health warning!,Success,False,High
E-10884,2025-04-30 06:12:00,H-1571,Jungle,injured,,90,428,Be careful!,None,True,Medium
E-10885,2025-04-07 07:00:00,H-1714,Savanna,hunt_success,A-465,0,963,Be careful!,Success,False,High
E-10886,2025-04-10 02:59:00,H-1444,Jungle,injured,,62,155,Scan complete.,None,True,Low
E-10887,2025-04-17 10:11:00,H-1362,Forest,hunt_failed,A-620,0,313,Scan complete.,Failed,False,Medium
E-10888,2025-04-30 17:49:00,H-1744,Mountains,encounter,A-761,0,854,Be careful!,None,False,High
E-10889,2025-06-03 10:33:00,H-1603,Tundra,bike_travel,,0,200,Mission success.,None,False,Medium
E-10890,2025-05-11 10:30:00,H-1822,Mountains,injured,,67,673,Scan complete.,None,True,High
E-10891,2025-04-11 02:24:00,H-1704,Tundra,encounter,A-757,0,655,Stay alert!,None,False,High
E-10892,2025-05-08 15:56:00,H-1762,Canyon,hunt_success,A-132,0,587,Be careful!,Success,False,Medium
E-10893,2025-06-02 04:16:00,H-1117,Swamp,encounter,A-421,0,186,Nice shot!,None,False,Low
E-10894,2025-04-01 20:07:00,H-1081,Mountains,hunt_success,A-501,0,481,Nice shot!,Success,False,Medium
E-10895,2025-05-14 04:25:00,H-1592,Mountains,hunt_failed,A-900,0,247,Stay alert!,Failed,False,Medium
E-10896,2025-05-08 23:41:00,H-1717,Tundra,injured,,88,563,Mission success.,None,True,Medium
E-10897,2025-05-15 16:47:00,H-1940,Forest,injured,,97,547,Scan complete.,None,True,Medium
E-10898,2025-04-21 08:52:00,H-1748,Volcanic Zone,encounter,A-383,0,719,Enemy nearby!,None,False,High
E-10899,2025-06-04 01:21:00,H-1649,Canyon,hunt_failed,A-687,0,487,Low health warning!,Failed,False,Medium
E-10900,2025-04-29 02:44:00,H-1775,Jungle,hunt_success,A-280,0,193,Scan complete.,Success,False,Low
E-10901,2025-05-06 11:53:00,H-1563,City Ruins,injured,,18,638,Nice shot!,None,False,High
E-10902,2025-05-12 01:52:00,H-1340,Canyon,hunt_failed,A-715,0,485,Nice shot!,Failed,False,Medium
E-10903,2025-06-08 16:16:00,H-1289,City Ruins,hunt_success,A-972,0,520,Be careful!,Success,False,Medium
E-10904,2025-04-11 23:30:00,H-1915,Forest,hunt_failed,A-384,0,396,Stay alert!,Failed,False,Medium
E-10905,2025-05-26 21:14:00,H-1652,Canyon,hunt_failed,A-422,0,620,Mission success.,Failed,False,High
E-10906,2025-05-10 07:34:00,H-1399,Volcanic Zone,hunt_success,A-335,0,986,Enemy nearby!,Success,False,High
E-10907,2025-04-13 12:01:00,H-1657,Forest,encounter,A-728,0,631,Stay alert!,None,False,High
E-10908,2025-05-18 21:33:00,H-1195,City Ruins,bike_travel,,0,51,Mission success.,None,False,Low
E-10909,2025-04-24 15:31:00,H-1554,Mountains,encounter,A-388,0,892,Low health warning!,None,False,High
E-10910,2025-04-27 06:24:00,H-1939,Savanna,hunt_failed,A-982,0,152,Nice shot!,Failed,False,Low
E-10911,2025-06-06 10:37:00,H-1035,Savanna,hunt_success,A-739,0,467,Nice shot!,Success,False,Medium
E-10912,2025-05-14 03:12:00,H-1796,Volcanic Zone,hunt_failed,A-490,0,184,Nice shot!,Failed,False,Low
E-10913,2025-04-17 20:35:00,H-1835,Mountains,bike_travel,,0,855,Scan complete.,None,False,High
E-10914,2025-05-28 16:59:00,H-1445,City Ruins,hunt_success,A-919,0,603,Low health warning!,Success,False,High
E-10915,2025-06-03 00:21:00,H-1311,Desert,encounter,A-738,0,563,Mission success.,None,False,Medium
E-10916,2025-05-20 09:49:00,H-1541,Tundra,bike_travel,,0,566,Scan complete.,None,False,Medium
E-10917,2025-05-20 14:33:00,H-1384,Mountains,hunt_failed,A-720,0,939,Mission success.,Failed,False,High
E-10918,2025-05-22 17:54:00,H-1976,City Ruins,hunt_success,A-962,0,181,Scan complete.,Success,False,Low
E-10919,2025-05-26 17:16:00,H-1401,Desert,injured,,97,927,Nice shot!,None,True,High
E-10920,2025-05-21 22:10:00,H-1391,Forest,hunt_failed,A-444,0,305,Mission success.,Failed,False,Medium
E-10921,2025-04-11 07:34:00,H-1174,Mountains,hunt_failed,A-143,0,181,Be careful!,Failed,False,Low
E-10922,2025-06-01 06:39:00,H-1958,Swamp,bike_travel,,0,117,Stay alert!,None,False,Low
E-10923,2025-05-21 12:07:00,H-1772,Savanna,encounter,A-404,0,873,Be careful!,None,False,High
E-10924,2025-05-09 00:00:00,H-1699,Desert,encounter,A-988,0,529,Nice shot!,None,False,Medium
E-10925,2025-04-12 18:52:00,H-1844,Tundra,injured,,26,98,Low health warning!,None,False,Low
E-10926,2025-05-29 08:40:00,H-1350,Jungle,hunt_success,A-727,0,301,Scan complete.,Success,False,Medium
E-10927,2025-05-27 12:16:00,H-1302,Volcanic Zone,hunt_success,A-535,0,562,Be careful!,Success,False,Medium
E-10928,2025-04-09 20:10:00,H-1497,Swamp,encounter,A-171,0,948,Scan complete.,None,False,High
E-10929,2025-05-24 16:59:00,H-1333,Forest,injured,,78,505,Be careful!,None,True,Medium
E-10930,2025-05-29 00:07:00,H-1330,Tundra,encounter,A-565,0,89,Nice shot!,None,False,Low
E-10931,2025-05-11 11:36:00,H-1877,Forest,bike_travel,,0,568,Nice shot!,None,False,Medium
E-10932,2025-04-03 18:02:00,H-1302,Volcanic Zone,bike_travel,,0,597,Scan complete.,None,False,Medium
E-10933,2025-05-08 16:40:00,H-1089,Desert,encounter,A-176,0,142,Nice shot!,None,False,Low
E-10934,2025-06-09 04:54:00,H-1464,Forest,injured,,64,537,Low health warning!,None,True,Medium
E-10935,2025-06-01 16:13:00,H-1775,Jungle,hunt_success,A-619,0,822,Scan complete.,Success,False,High
E-10936,2025-05-02 06:14:00,H-1925,Jungle,injured,,84,518,Low health warning!,None,True,Medium
E-10937,2025-04-02 09:20:00,H-1571,Jungle,injured,,49,375,Scan complete.,None,False,Medium
E-10938,2025-05-21 21:40:00,H-1958,Swamp,hunt_success,A-319,0,312,Be careful!,Success,False,Medium
E-10939,2025-04-23 20:44:00,H-1199,Mountains,injured,,29,654,Nice shot!,None,False,High
E-10940,2025-06-03 11:08:00,H-1790,Volcanic Zone,hunt_success,A-416,0,701,Low health warning!,Success,False,High
E-10941,2025-05-14 12:54:00,H-1774,Jungle,hunt_failed,A-451,0,691,Scan complete.,Failed,False,High
