hunter_id,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
H0041,60,Savanna,4,63,34,1567,2464,1660
H0041,61,Desert,0,81,88,1567,0,1660
H0041,62,Desert,0,61,68,1567,0,1660
H0041,63,Mountain,2,98,97,1593,790,1680
H0041,64,Jungle,5,73,43,1638,2500,1730
H0041,65,Urban Ruins,5,70,77,1703,1885,1780
H0041,66,Jungle,5,60,95,1758,1385,1830
H0041,67,Arctic,4,67,48,1794,2128,1870
H0041,68,Volcanic,5,90,100,1834,4955,1920
H0041,69,Arctic,0,54,71,1834,0,1920
H0041,70,Jungle,3,69,98,1858,1878,1950
H0041,71,Desert,3,81,54,1882,2124,1980
H0041,72,Mountain,1,99,66,1894,108,1990
H0041,73,Volcanic,2,76,47,1912,674,2010
H0041,74,Savanna,0,91,90,1912,0,2010
H0041,75,Arctic,1,88,44,1925,311,2020
H0041,76,Jungle,2,88,31,1945,1656,2040
H0041,77,Jungle,0,70,85,1945,0,2040
H0041,78,Swamp,4,75,64,1965,700,2080
H0041,79,Arctic,1,90,42,1970,818,2090
H0041,80,Volcanic,0,69,44,1970,0,2090
H0041,81,Volcanic,0,76,87,1970,0,2090
H0041,82,Savanna,0,86,62,1970,0,2090
H0041,83,Desert,4,81,63,1990,1132,2130
H0041,84,Urban Ruins,1,65,66,2002,513,2140
H0041,85,Rainforest,4,64,57,2022,664,2180
H0041,86,Jungle,3,68,64,2043,1215,2210
H0041,87,Urban Ruins,1,98,55,2057,508,2220
H0041,88,Mountain,0,77,77,2057,0,2220
H0041,89,Savanna,0,63,38,2057,0,2220
H0041,90,Volcanic,0,91,81,2057,0,2220
H0041,91,Tundra,1,93,73,2062,927,2230
H0041,92,Savanna,2,68,57,2076,1444,2250
H0041,93,Urban Ruins,5,75,31,2141,3320,2300
H0041,94,Urban Ruins,2,100,85,2155,542,2320
H0041,95,Savanna,3,98,60,2194,426,2350
H0041,96,Swamp,5,51,35,2224,4735,2400
H0041,97,Urban Ruins,5,93,64,2259,1805,2450
H0041,98,Volcanic,4,63,33,2291,3408,2490
H0041,99,Mountain,0,92,67,2291,0,2490
H0041,100,Urban Ruins,0,81,40,2291,0,2490
H0042,1,Volcanic,0,91,95,0,0,0
H0042,2,Rainforest,3,73,70,24,2052,30
H0042,3,Jungle,2,87,37,40,1050,50
H0042,4,Volcanic,2,72,55,60,446,70
H0042,5,Rainforest,4,87,59,88,600,110
H0042,6,Desert,3,57,86,109,1299,140
H0042,7,Desert,3,86,79,145,483,170
H0042,8,Mountain,2,82,71,175,474,190
H0042,9,Volcanic,2,59,52,195,1892,210
H0042,10,Mountain,0,99,56,195,0,210
H0042,11,Jungle,3,77,35,225,2364,240
H0042,12,Jungle,4,51,70,273,3540,280
H0042,13,Volcanic,5,63,72,348,3905,330
H0042,14,Tundra,1,100,56,353,360,340
H0042,15,Savanna,1,68,43,362,990,350
H0042,16,Savanna,4,83,33,414,2204,390
H0042,17,Volcanic,3,98,49,444,2310,420
H0042,18,Tundra,4,58,80,480,3456,460
H0042,19,Desert,2,91,97,500,1576,480
H0042,20,Tundra,0,76,98,500,0,480
H0042,21,Tundra,0,66,50,500,0,480
H0042,22,Volcanic,5,78,56,555,3190,530
H0042,23,Arctic,4,52,83,587,640,570
H0042,24,Swamp,2,88,46,615,888,590
H0042,25,Jungle,4,92,38,655,2120,630
H0042,26,Desert,1,60,38,666,765,640
H0042,27,Swamp,2,81,37,682,926,660
H0042,28,Swamp,4,70,52,710,3880,700
H0042,29,Tundra,0,50,81,710,0,700
H0042,30,Jungle,3,67,76,725,2727,730
H0042,31,Volcanic,3,65,31,746,2553,760
H0042,32,Savanna,0,89,83,746,0,760
H0042,33,Desert,1,91,67,757,293,770
H0042,34,Jungle,5,92,87,782,2910,820
H0042,35,Mountain,3,75,31,797,2025,850
H0042,36,Jungle,0,55,37,797,0,850
H0042,37,Urban Ruins,0,99,39,797,0,850
H0042,38,Tundra,0,87,56,797,0,850
H0042,39,Tundra,2,86,43,827,1338,870
H0042,40,Swamp,0,56,44,827,0,870
H0042,41,Swamp,0,53,59,827,0,870
H0042,42,Desert,1,72,98,833,279,880
H0042,43,Savanna,1,82,31,838,851,890
H0042,44,Urban Ruins,1,59,58,850,694,900
H0042,45,Desert,4,74,72,882,1416,940
H0042,46,Arctic,4,83,38,926,2332,980
H0042,47,Arctic,3,80,82,956,2472,1010
H0042,48,Urban Ruins,3,67,71,977,2370,1040
H0042,49,Jungle,0,89,60,977,0,1040
H0042,50,Savanna,2,51,73,999,1728,1060
H0042,51,Rainforest,2,84,61,1009,594,1080
H0042,52,Swamp,5,60,58,1084,1750,1130
H0042,53,Arctic,0,79,59,1084,0,1130
H0042,54,Arctic,4,86,82,1112,3840,1170
H0042,55,Tundra,2,65,78,1142,1060,1190
H0042,56,Arctic,4,88,87,1190,2456,1230
H0042,57,Volcanic,3,67,90,1223,831,1260
H0042,58,Rainforest,4,93,36,1283,3796,1300
H0042,59,Volcanic,4,57,51,1343,2508,1340
H0042,60,Volcanic,4,59,52,1395,1260,1380
H0042,61,Swamp,0,52,43,1395,0,1380
H0042,62,Rainforest,4,67,32,1435,2160,1420
H0042,63,Savanna,3,100,75,1453,1383,1450
H0042,64,Rainforest,2,83,66,1473,346,1470
H0042,65,Swamp,5,89,44,1513,3125,1520
H0042,66,Arctic,3,66,95,1558,438,1550
H0042,67,Rainforest,2,68,67,1578,1642,1570
H0042,68,Mountain,4,100,83,1634,3748,1610
H0042,69,Mountain,0,78,70,1634,0,1610
H0042,70,Desert,4,56,39,1686,452,1650
H0042,71,Tundra,0,69,95,1686,0,1650
H0042,72,Tundra,2,71,74,1700,838,1670
H0042,73,Volcanic,4,89,32,1744,2416,1710
H0042,74,Urban Ruins,0,98,97,1744,0,1710
H0042,75,Desert,3,63,54,1780,504,1740
H0042,76,Volcanic,3,54,95,1804,681,1770
H0042,77,Swamp,3,50,99,1834,516,1800
H0042,78,Mountain,2,67,85,1846,1084,1820
H0042,79,Desert,5,80,61,1881,3285,1870
H0042,80,Volcanic,2,71,78,1903,812,1890
H0042,81,Savanna,5,50,46,1948,4870,1940
H0042,82,Swamp,2,89,80,1960,640,1960
H0042,83,Savanna,2,78,75,1980,1410,1980
H0042,84,Urban Ruins,4,79,96,2028,2072,2020
H0042,85,Desert,2,73,57,2058,1270,2040
H0042,86,Desert,5,98,61,2103,4050,2090
H0042,87,Rainforest,2,86,50,2117,1148,2110
H0042,88,Urban Ruins,2,51,99,2139,1446,2130
H0042,89,Volcanic,5,100,59,2209,1600,2180
H0042,90,Volcanic,3,98,61,2230,2883,2210
H0042,91,Mountain,0,72,59,2230,0,2210
H0042,92,Mountain,3,100,90,2254,1053,2240
H0042,93,Savanna,3,81,50,2290,336,2270
H0042,94,Urban Ruins,0,95,79,2290,0,2270
H0042,95,Mountain,3,54,32,2308,1917,2300
H0042,96,Rainforest,5,89,57,2333,3715,2350
H0042,97,Swamp,0,87,70,2333,0,2350
H0042,98,Arctic,4,80,72,2381,3568,2390
H0042,99,Jungle,1,95,39,2394,795,2400
H0042,100,Jungle,4,60,31,2442,2056,2440
H0043,1,Rainforest,0,92,72,0,0,0
H0043,2,Savanna,4,52,33,24,2968,40
H0043,3,Mountain,1,57,42,34,168,50
H0043,4,Tundra,2,72,30,58,1862,70
H0043,5,Urban Ruins,4,70,47,102,1608,110
H0043,6,Jungle,3,98,85,123,2931,140
H0043,7,Urban Ruins,5,51,51,163,910,190
H0043,8,Volcanic,0,83,58,163,0,190
H0043,9,Swamp,1,86,71,175,566,200
H0043,10,Desert,0,86,66,175,0,200
H0043,11,Desert,0,62,93,175,0,200
H0043,12,Urban Ruins,4,84,49,235,2936,240
H0043,13,Mountain,0,65,36,235,0,240
H0043,14,Swamp,1,93,93,244,961,250
H0043,15,Desert,5,57,84,319,715,300
H0043,16,Urban Ruins,4,81,84,363,2680,340
H0043,17,Arctic,1,89,74,371,500,350
H0043,18,Mountain,2,99,51,387,1934,370
H0043,19,Mountain,5,89,31,452,4210,420
H0043,20,Urban Ruins,3,75,48,476,510,450
H0043,21,Volcanic,2,77,88,494,940,470
H0043,22,Tundra,5,52,83,549,2410,520
H0043,23,Volcanic,0,91,78,549,0,520
H0043,24,Volcanic,3,75,45,582,1479,550
H0043,25,Rainforest,0,83,91,582,0,550
H0043,26,Urban Ruins,5,100,78,622,3595,600
H0043,27,Arctic,2,55,98,634,1324,620
H0043,28,Mountain,4,86,57,654,960,660
H0043,29,Tundra,5,96,60,724,3860,710
H0043,30,Rainforest,1,85,81,733,190,720
H0043,31,Desert,0,52,71,733,0,720
H0043,32,Urban Ruins,4,70,39,781,2596,760
H0043,33,Swamp,1,71,85,789,971,770
H0043,34,Swamp,1,74,50,804,638,780
H0043,35,Arctic,2,90,77,830,1818,800
H0043,36,Rainforest,4,77,81,862,1356,840
H0043,37,Volcanic,4,92,81,918,1668,880
H0043,38,Mountain,3,54,84,951,2325,910
H0043,39,Rainforest,1,54,43,963,863,920
H0043,40,Rainforest,5,74,31,1028,555,970
H0043,41,Savanna,1,56,81,1035,902,980
H0043,42,Jungle,1,74,44,1044,954,990
H0043,43,Rainforest,5,75,47,1074,1960,1040
H0043,44,Desert,4,97,62,1106,3720,1080
H0043,45,Arctic,1,67,87,1119,498,1090
H0043,46,Jungle,1,88,59,1125,242,1100
H0043,47,Savanna,4,87,73,1149,1960,1140
H0043,48,Swamp,1,80,86,1161,319,1150
H0043,49,Arctic,5,75,37,1236,1405,1200
H0043,50,Swamp,1,61,93,1248,280,1210
H0043,51,Arctic,2,77,91,1276,932,1230
H0043,52,Urban Ruins,1,71,45,1281,305,1240
H0043,53,Arctic,0,86,68,1281,0,1240
H0043,54,Swamp,1,60,84,1289,571,1250
H0043,55,Mountain,3,61,47,1304,2031,1280
H0043,56,Jungle,4,57,51,1344,2500,1320
H0043,57,Urban Ruins,0,63,54,1344,0,1320
H0043,58,Mountain,4,60,49,1392,3496,1360
H0043,59,Volcanic,4,98,80,1416,904,1400
H0043,60,Savanna,4,75,76,1460,2828,1440
H0043,61,Tundra,3,80,46,1481,1434,1470
H0043,62,Tundra,3,67,55,1499,1740,1500
H0043,63,Volcanic,4,52,75,1547,3940,1540
H0043,64,Rainforest,3,82,32,1577,954,1570
H0043,65,Rainforest,2,67,68,1605,934,1590
H0043,66,Mountain,1,59,97,1612,662,1600
H0043,67,Urban Ruins,3,71,52,1651,831,1630
H0043,68,Tundra,4,69,65,1691,3096,1670
H0043,69,Swamp,4,83,36,1715,1624,1710
H0043,70,Arctic,3,61,77,1748,1131,1740
H0043,71,Swamp,4,72,77,1804,2324,1780
H0043,72,Desert,3,98,42,1840,1287,1810
H0043,73,Savanna,5,83,80,1890,2670,1860
H0043,74,Rainforest,2,54,57,1916,1324,1880
H0043,75,Desert,0,97,87,1916,0,1880
H0043,76,Rainforest,5,74,78,1941,3880,1930
H0043,77,Desert,5,60,62,2001,555,1980
H0043,78,Swamp,1,57,66,2006,771,1990
H0043,79,Desert,0,88,41,2006,0,1990
H0043,80,Desert,5,93,68,2046,3155,2040
H0043,81,Desert,3,99,75,2076,1506,2070
H0043,82,Tundra,0,85,80,2076,0,2070
H0043,83,Arctic,5,86,76,2126,1590,2120
H0043,84,Rainforest,0,83,100,2126,0,2120
H0043,85,Jungle,1,87,98,2140,169,2130
H0043,86,Urban Ruins,0,96,36,2140,0,2130
H0043,87,Tundra,0,81,55,2140,0,2130
H0043,88,Mountain,5,53,82,2215,3815,2180
H0043,89,Jungle,3,65,85,2245,495,2210
H0043,90,Mountain,5,90,94,2305,685,2260
H0043,91,Urban Ruins,0,71,84,2305,0,2260
H0043,92,Urban Ruins,4,56,79,2333,3852,2300
H0043,93,Arctic,0,73,57,2333,0,2300
H0043,94,Arctic,0,82,66,2333,0,2300
H0043,95,Tundra,4,56,100,2373,3832,2340
H0043,96,Savanna,1,82,67,2380,358,2350
H0043,97,Arctic,1,72,45,2386,978,2360
H0043,98,Tundra,4,76,68,2438,1436,2400
H0043,99,Desert,1,80,71,2447,240,2410
H0043,100,Desert,1,93,88,2452,762,2420
H0044,1,Tundra,2,88,31,10,430,20
H0044,2,Arctic,3,54,39,28,1185,50
H0044,3,Savanna,0,100,87,28,0,50
H0044,4,Desert,3,78,53,61,2856,80
H0044,5,Rainforest,0,61,65,61,0,80
H0044,6,Jungle,5,90,66,101,1840,130
H0044,7,Urban Ruins,2,69,53,123,1722,150
H0044,8,Swamp,4,53,30,167,1740,190
H0044,9,Swamp,2,95,73,183,548,210
H0044,10,Volcanic,3,82,93,225,2886,240
H0044,11,Desert,3,58,83,249,597,270
H0044,12,Arctic,5,55,41,324,4425,320
H0044,13,Mountain,2,56,59,352,1018,340
H0044,14,Desert,0,88,61,352,0,340
H0044,15,Mountain,3,75,52,388,2940,370
H0044,16,Mountain,4,70,73,420,3444,410
H0044,17,Tundra,5,94,52,455,3945,460
H0044,18,Volcanic,0,71,32,455,0,460
H0044,19,Urban Ruins,2,89,100,469,552,480
H0044,20,Jungle,3,100,69,502,1494,510
H0044,21,Arctic,5,95,66,552,1790,560
H0044,22,Rainforest,5,81,44,622,3020,610
H0044,23,Savanna,4,84,65,674,3676,650
H0044,24,Volcanic,3,98,86,716,678,680
H0044,25,Urban Ruins,0,77,35,716,0,680
H0044,26,Volcanic,4,82,69,752,1876,720
H0044,27,Rainforest,2,62,47,772,1450,740
H0044,28,Desert,5,91,61,817,1750,790
H0044,29,Mountain,5,77,39,867,3800,840
H0044,30,Swamp,3,79,73,903,1404,870
H0044,31,Tundra,5,87,37,938,3875,920
H0044,32,Rainforest,2,60,85,964,1006,940
H0044,33,Desert,1,96,94,978,798,950
H0044,34,Swamp,5,88,47,1008,4325,1000
H0044,35,Arctic,5,72,90,1043,2250,1050
H0044,36,Jungle,2,80,74,1071,408,1070
H0044,37,Tundra,3,67,73,1113,933,1100
H0044,38,Desert,4,60,95,1169,3224,1140
H0044,39,Rainforest,1,77,44,1181,668,1150
H0044,40,Mountain,5,70,78,1256,3055,1200
H0044,41,Volcanic,3,88,40,1301,2892,1230
H0044,42,Swamp,0,73,76,1301,0,1230
H0044,43,Volcanic,3,89,83,1325,2349,1260
H0044,44,Arctic,1,82,87,1340,158,1270
H0044,45,Swamp,3,95,61,1361,696,1300
H0044,46,Savanna,0,67,46,1361,0,1300
H0044,47,Mountain,2,90,74,1375,1636,1320
H0044,48,Arctic,0,69,99,1375,0,1320
H0044,49,Savanna,1,96,71,1384,198,1330
H0044,50,Swamp,1,92,61,1398,713,1340
H0044,51,Savanna,3,86,39,1419,2673,1370
H0044,52,Swamp,2,73,63,1429,758,1390
H0044,53,Jungle,3,82,60,1447,984,1420
H0044,54,Volcanic,2,52,91,1459,350,1440
H0044,55,Volcanic,3,86,89,1480,903,1470
H0044,56,Rainforest,2,82,68,1492,1386,1490
H0044,57,Mountain,3,75,58,1519,915,1520
H0044,58,Jungle,2,91,61,1545,602,1540
H0044,59,Volcanic,0,62,97,1545,0,1540
H0044,60,Mountain,5,84,45,1595,950,1590
H0044,61,Desert,3,94,98,1637,1698,1620
H0044,62,Jungle,5,57,69,1702,3220,1670
H0044,63,Volcanic,3,93,45,1744,2085,1700
H0044,64,Mountain,4,72,89,1804,692,1740
H0044,65,Rainforest,2,86,51,1816,430,1760
H0044,66,Tundra,1,77,63,1823,112,1770
H0044,67,Savanna,4,72,99,1847,3280,1810
H0044,68,Urban Ruins,0,84,46,1847,0,1810
H0044,69,Arctic,2,72,88,1859,1318,1830
H0044,70,Savanna,0,56,81,1859,0,1830
H0044,71,Arctic,5,84,34,1904,3285,1880
H0044,72,Savanna,5,74,34,1939,1685,1930
H0044,73,Volcanic,0,50,54,1939,0,1930
H0044,74,Mountain,0,57,35,1939,0,1930
H0044,75,Desert,5,74,30,1974,3595,1980
H0044,76,Rainforest,2,100,42,2000,1038,2000
H0044,77,Jungle,2,67,37,2028,294,2020
H0044,78,Savanna,3,58,96,2061,915,2050
H0044,79,Arctic,1,65,57,2067,367,2060
H0044,80,Swamp,2,71,93,2077,1828,2080
H0044,81,Tundra,4,98,68,2097,3832,2120
H0044,82,Volcanic,5,82,33,2157,4945,2170
H0044,83,Swamp,3,53,41,2202,2298,2200
H0044,84,Jungle,1,76,34,2216,423,2210
H0044,85,Tundra,1,75,50,2227,880,2220
H0044,86,Jungle,1,78,84,2234,110,2230
H0044,87,Arctic,3,92,67,2270,543,2260
H0044,88,Mountain,5,69,68,2345,3320,2310
H0044,89,Mountain,2,87,81,2365,762,2330
H0044,90,Swamp,3,99,68,2404,1512,2360
H0044,91,Tundra,0,72,68,2404,0,2360
H0044,92,Volcanic,2,53,72,2416,306,2380
H0044,93,Arctic,2,91,40,2440,1794,2400
H0044,94,Mountain,5,95,89,2485,3765,2450
H0044,95,Swamp,0,82,60,2485,0,2450
H0044,96,Jungle,2,82,66,2513,356,2470
H0044,97,Mountain,5,91,43,2578,4340,2520
H0044,98,Desert,4,66,59,2618,1296,2560
H0044,99,Savanna,0,60,75,2618,0,2560
H0044,100,Volcanic,5,75,76,2673,3775,2610
H0045,1,Savanna,2,58,30,26,1328,20
H0045,2,Swamp,3,91,66,53,2550,50
H0045,3,Savanna,2,52,87,63,1520,70
H0045,4,Mountain,2,58,100,87,234,90
H0045,5,Urban Ruins,2,63,90,115,1330,110
H0045,6,Swamp,4,94,90,171,3968,150
H0045,7,Jungle,3,76,54,189,348,180
H0045,8,Desert,4,86,54,221,652,220
H0045,9,Volcanic,3,86,100,239,1245,250
H0045,10,Tundra,1,90,32,245,261,260
H0045,11,Urban Ruins,3,58,63,260,423,290
H0045,12,Tundra,2,65,82,274,950,310
H0045,13,Jungle,2,81,56,294,526,330
H0045,14,Volcanic,0,58,72,294,0,330
H0045,15,Volcanic,5,88,81,369,4555,380
H0045,16,Savanna,3,65,67,396,2409,410
H0045,17,Arctic,3,71,45,411,1536,440
H0045,18,Rainforest,0,91,44,411,0,440
H0045,19,Savanna,2,99,95,435,628,460
H0045,20,Tundra,4,99,60,475,2912,500
H0045,21,Savanna,4,83,94,519,2472,540
H0045,22,Savanna,0,60,32,519,0,540
H0045,23,Rainforest,1,87,86,534,265,550
H0045,24,Urban Ruins,5,80,99,599,3710,600
H0045,25,Arctic,1,91,80,614,895,610
H0045,26,Savanna,2,55,67,628,1564,630
H0045,27,Rainforest,1,68,45,638,697,640
H0045,28,Arctic,5,78,43,678,2740,690
H0045,29,Tundra,2,93,36,704,376,710
H0045,30,Swamp,5,60,89,764,2390,760
H0045,31,Tundra,1,54,45,778,845,770
H0045,32,Desert,3,73,34,802,840,800
H0045,33,Volcanic,2,84,34,812,1498,820
H0045,34,Rainforest,0,91,48,812,0,820
H0045,35,Swamp,5,50,51,862,1380,870
H0045,36,Volcanic,4,99,49,890,1176,910
H0045,37,Jungle,2,74,31,908,1234,930
H0045,38,Rainforest,5,65,36,953,525,980
H0045,39,Volcanic,0,98,61,953,0,980
H0045,40,Tundra,5,62,65,1018,3130,1030
H0045,41,Volcanic,0,79,40,1018,0,1030
H0045,42,Swamp,1,53,67,1032,697,1040
H0045,43,Swamp,1,97,31,1045,451,1050
H0045,44,Savanna,4,91,86,1077,1704,1090
H0045,45,Jungle,0,80,85,1077,0,1090
H0045,46,Arctic,4,60,81,1133,2964,1130
H0045,47,Desert,3,80,62,1163,1863,1160
H0045,48,Mountain,4,76,33,1223,944,1200
H0045,49,Arctic,5,84,46,1253,4355,1250
H0045,50,Swamp,2,91,100,1281,1044,1270
H0045,51,Mountain,3,85,66,1317,492,1300
H0045,52,Jungle,5,64,61,1372,3245,1350
H0045,53,Urban Ruins,5,86,84,1422,4575,1400
H0045,54,Arctic,3,100,64,1467,831,1430
H0045,55,Mountain,4,75,64,1523,2724,1470
H0045,56,Swamp,2,53,76,1545,1514,1490
H0045,57,Desert,1,84,96,1551,554,1500
H0045,58,Jungle,2,89,65,1565,962,1520
H0045,59,Arctic,1,67,58,1575,984,1530
H0045,60,Rainforest,1,90,86,1589,984,1540
H0045,61,Urban Ruins,1,82,69,1600,770,1550
H0045,62,Swamp,2,89,44,1624,1100,1570
H0045,63,Savanna,0,88,100,1624,0,1570
H0045,64,Tundra,2,100,39,1640,1972,1590
H0045,65,Swamp,5,51,82,1700,4695,1640
H0045,66,Swamp,3,60,34,1730,516,1670
H0045,67,Savanna,4,87,94,1762,2332,1710
H0045,68,Urban Ruins,1,50,49,1770,519,1720
H0045,69,Urban Ruins,4,75,84,1794,2020,1760
H0045,70,Savanna,3,71,32,1836,1383,1790
H0045,71,Desert,1,66,47,1842,183,1800
H0045,72,Rainforest,1,67,61,1855,827,1810
H0045,73,Rainforest,2,70,77,1873,1630,1830
H0045,74,Volcanic,5,71,73,1928,1960,1880
H0045,75,Mountain,2,66,74,1944,1498,1900
H0045,76,Urban Ruins,5,59,67,1974,1930,1950
H0045,77,Rainforest,3,81,72,1995,1989,1980
H0045,78,Tundra,1,69,90,2002,579,1990
H0045,79,Desert,0,69,74,2002,0,1990
H0045,80,Urban Ruins,4,52,92,2038,696,2030
H0045,81,Tundra,0,94,58,2038,0,2030
H0045,82,Jungle,4,58,80,2090,2460,2070
H0045,83,Rainforest,4,70,99,2114,3496,2110
H0045,84,Rainforest,0,76,59,2114,0,2110
H0045,85,Rainforest,5,85,34,2159,2285,2160
H0045,86,Mountain,0,68,58,2159,0,2160
H0045,87,Arctic,0,75,94,2159,0,2160
H0045,88,Swamp,0,75,96,2159,0,2160
H0045,89,Urban Ruins,0,95,61,2159,0,2160
H0045,90,Desert,0,75,38,2159,0,2160
H0045,91,Swamp,5,93,60,2209,3610,2210
H0045,92,Jungle,0,90,46,2209,0,2210
H0045,93,Urban Ruins,0,81,36,2209,0,2210
H0045,94,Mountain,2,85,61,2239,1634,2230
H0045,95,Volcanic,2,89,86,2267,1182,2250
H0045,96,Jungle,3,80,74,2291,1272,2280
H0045,97,Volcanic,1,75,45,2297,941,2290
H0045,98,Tundra,1,98,66,2309,324,2300
H0045,99,Rainforest,4,87,82,2365,3872,2340
H0045,100,Rainforest,5,66,59,2400,4915,2390
H0046,1,Urban Ruins,1,51,70,15,114,10
H0046,2,Jungle,2,53,98,33,882,30
H0046,3,Savanna,5,52,91,108,2890,80
H0046,4,Jungle,2,88,89,126,1788,100
H0046,5,Desert,2,79,74,140,1944,120
H0046,6,Desert,1,62,55,152,973,130
H0046,7,Swamp,2,98,35,162,550,150
H0046,8,Arctic,0,79,52,162,0,150
H0046,9,Mountain,4,82,50,206,1712,190
H0046,10,Tundra,4,95,83,254,1048,230
H0046,11,Arctic,0,77,31,254,0,230
H0046,12,Tundra,3,67,58,296,1053,260
H0046,13,Savanna,5,93,50,351,4595,310
H0046,14,Savanna,5,81,53,391,2225,360
H0046,15,Tundra,1,81,68,404,153,370
H0046,16,Urban Ruins,1,90,92,409,736,380
H0046,17,Swamp,1,80,95,417,214,390
H0046,18,Arctic,2,62,93,437,432,410
H0046,19,Savanna,0,98,32,437,0,410
H0046,20,Desert,4,52,38,469,2064,450
H0046,21,Arctic,5,78,57,504,2905,500
H0046,22,Swamp,0,56,58,504,0,500
H0046,23,Swamp,3,62,89,534,2859,530
H0046,24,Mountain,3,56,99,549,2274,560
H0046,25,Volcanic,2,50,71,567,1042,580
H0046,26,Rainforest,3,99,76,582,612,610
H0046,27,Volcanic,1,93,36,597,883,620
H0046,28,Tundra,1,84,96,608,971,630
H0046,29,Savanna,0,80,43,608,0,630
H0046,30,Tundra,4,94,62,660,3244,670
H0046,31,Desert,0,79,90,660,0,670
H0046,32,Desert,3,74,69,687,1383,700
H0046,33,Savanna,4,89,50,715,2304,740
H0046,34,Desert,5,76,87,790,2255,790
H0046,35,Tundra,1,75,56,801,720,800
H0046,36,Jungle,1,56,48,807,678,810
H0046,37,Rainforest,3,86,91,852,462,840
H0046,38,Volcanic,3,88,51,897,2127,870
H0046,39,Tundra,1,57,95,908,754,880
H0046,40,Desert,4,82,81,940,540,920
H0046,41,Savanna,3,54,55,961,1185,950
H0046,42,Desert,5,67,46,1021,1845,1000
H0046,43,Desert,4,97,52,1053,3244,1040
H0046,44,Mountain,1,60,31,1059,419,1050
H0046,45,Swamp,1,76,78,1072,650,1060
H0046,46,Urban Ruins,5,92,75,1142,2835,1110
H0046,47,Desert,0,77,74,1142,0,1110
H0046,48,Tundra,0,85,82,1142,0,1110
H0046,49,Savanna,1,90,82,1149,841,1120
H0046,50,Urban Ruins,2,66,82,1177,1668,1140
H0046,51,Swamp,1,89,36,1187,637,1150
H0046,52,Savanna,4,72,72,1227,1112,1190
H0046,53,Swamp,0,94,75,1227,0,1190
H0046,54,Swamp,4,97,99,1263,1216,1230
H0046,55,Mountain,1,78,37,1276,666,1240
H0046,56,Tundra,3,53,95,1297,948,1270
H0046,57,Arctic,0,82,73,1297,0,1270
H0046,58,Volcanic,3,59,47,1324,2277,1300
H0046,59,Tundra,2,98,33,1344,238,1320
H0046,60,Volcanic,3,91,43,1380,1896,1350
H0046,61,Tundra,1,93,42,1395,544,1360
H0046,62,Mountain,2,79,36,1405,1986,1380
H0046,63,Mountain,4,91,47,1449,1976,1420
H0046,64,Savanna,4,98,75,1505,580,1460
H0046,65,Tundra,3,72,45,1550,2706,1490
H0046,66,Volcanic,2,69,44,1574,528,1510
H0046,67,Volcanic,5,51,75,1649,4575,1560
H0046,68,Mountain,2,79,63,1661,1000,1580
H0046,69,Arctic,2,76,84,1677,860,1600
H0046,70,Jungle,4,57,35,1697,2080,1640
H0046,71,Tundra,5,90,74,1767,1320,1690
H0046,72,Desert,0,55,67,1767,0,1690
H0046,73,Urban Ruins,1,59,34,1779,818,1700
H0046,74,Arctic,4,61,61,1835,3184,1740
H0046,75,Urban Ruins,2,93,78,1863,1680,1760
H0046,76,Jungle,4,96,86,1891,2240,1800
H0046,77,Mountain,0,80,34,1891,0,1800
H0046,78,Jungle,0,89,73,1891,0,1800
H0046,79,Desert,3,70,77,1933,990,1830
H0046,80,Jungle,5,80,52,1983,4900,1880
H0046,81,Tundra,4,90,71,2003,1512,1920
H0046,82,Arctic,2,54,50,2025,720,1940
H0046,83,Urban Ruins,3,99,97,2064,2679,1970
H0046,84,Tundra,2,67,75,2084,974,1990
H0046,85,Volcanic,1,92,96,2098,466,2000
H0046,86,Savanna,5,56,30,2163,2685,2050
H0046,87,Arctic,3,76,31,2205,2658,2080
H0046,88,Jungle,1,88,64,2218,107,2090
H0046,89,Urban Ruins,4,84,57,2270,1832,2130
H0046,90,Mountain,5,55,90,2325,1050,2180
H0046,91,Rainforest,0,54,30,2325,0,2180
H0046,92,Arctic,2,58,70,2355,398,2200
H0046,93,Swamp,0,78,70,2355,0,2200
H0046,94,Tundra,5,76,93,2410,1290,2250
H0046,95,Desert,1,70,38,2417,109,2260
H0046,96,Tundra,2,65,73,2433,1428,2280
H0046,97,Urban Ruins,1,87,81,2447,684,2290
H0046,98,Rainforest,3,72,54,2489,2049,2320
H0046,99,Jungle,2,58,49,2505,1294,2340
H0046,100,Savanna,5,99,94,2550,3760,2390
H0047,1,Swamp,3,51,70,30,1194,30
H0047,2,Jungle,3,62,82,66,2517,60
H0047,3,Tundra,3,74,85,99,2964,90
H0047,4,Jungle,0,82,84,99,0,90
H0047,5,Jungle,1,51,49,112,539,100
H0047,6,Savanna,1,60,72,117,502,110
H0047,7,Savanna,0,62,65,117,0,110
H0047,8,Desert,1,77,80,129,343,120
H0047,9,Volcanic,0,93,66,129,0,120
H0047,10,Arctic,4,56,52,169,2952,160
H0047,11,Tundra,4,73,85,225,3484,200
H0047,12,Urban Ruins,0,98,84,225,0,200
H0047,13,Tundra,4,63,36,257,3816,240
H0047,14,Desert,2,74,88,275,1562,260
H0047,15,Volcanic,3,74,80,317,1023,290
